date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:08:13	26867/26867	---M-Z	200	added ('OK')	text/html	etag:%22532ae622c272d51:0%22	https://madiratnam.com/home.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/home.html	(from )
16:08:15	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:38:12%20GMT	https://madiratnam.com/robots.txt		(from )
16:08:16	58654/58654	---M-Z	200	added ('OK')	text/css	etag:%22b0e3dbdb4169d51:0%22	https://madiratnam.com/best1_files/style.css	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/style.css	(from https://madiratnam.com/home.html)
16:08:17	49023/49023	---M-Z	200	added ('OK')	text/css	etag:%22c51fad94169d51:0%22	https://madiratnam.com/best1_files/menu.css	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/menu.css	(from https://madiratnam.com/home.html)
16:08:19	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:38:15%20GMT	https://madiratnam.com/images/favicon.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/favicon.3.delayed	(from https://madiratnam.com/home.html)
16:08:20	72174/72174	---M-Z	200	added ('OK')	application/javascript	etag:%2287df65d74169d51:0%22	https://madiratnam.com/best1_files/jquery.min.js	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/jquery.min.js	(from https://madiratnam.com/home.html)
16:08:21	6503/6503	---M-Z	200	added ('OK')	application/javascript	etag:%221dadddd94169d51:0%22	https://madiratnam.com/best1_files/modernizr.custom.86080.js	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/modernizr.custom.86080.js	(from https://madiratnam.com/home.html)
16:08:23	20427/20427	---M--	200	added ('OK')	image/jpeg	etag:%2253b5b2abe267d51:0%22	https://madiratnam.com/images/logo_imgnb2.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/logo_imgnb2.jpg	(from https://madiratnam.com/home.html)
16:08:24	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:38:21%20GMT	https://madiratnam.com/images/logo_diya.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/logo_diya.7.delayed	(from https://madiratnam.com/home.html)
16:08:25	16187/16187	---M--	200	added ('OK')	image/jpeg	etag:%2282642cabe267d51:0%22	https://madiratnam.com/images/logo_asmi.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/logo_asmi.jpg	(from https://madiratnam.com/home.html)
16:08:26	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:38:24%20GMT	https://madiratnam.com/images/dddamas.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/dddamas.9.delayed	(from https://madiratnam.com/home.html)
16:08:28	22609/22609	---M--	200	added ('OK')	image/jpeg	etag:%226fa01fb4e267d51:0%22	https://madiratnam.com/images/pari.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/pari.jpg	(from https://madiratnam.com/home.html)
16:08:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:38:27%20GMT	https://madiratnam.com/horse.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/horse.b.delayed	(from https://madiratnam.com/home.html)
16:08:32	101392/101392	---M--	200	added ('OK')	image/jpeg	etag:%22d2f4509ae267d51:0%22	https://madiratnam.com/images/gol1.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/gol1.jpg	(from https://madiratnam.com/home.html)
16:08:34	12284/12284	---M--	200	added ('OK')	image/png	etag:%22abbe763e367d51:0%22	https://madiratnam.com/img/face.png	C:/My%20Web%20Sites/maniratnam/madiratnam.com/img/face.png	(from https://madiratnam.com/home.html)
16:08:35	14494/14494	---M--	200	added ('OK')	image/png	etag:%22bb38612e367d51:0%22	https://madiratnam.com/img/twr.png	C:/My%20Web%20Sites/maniratnam/madiratnam.com/img/twr.png	(from https://madiratnam.com/home.html)
16:08:36	845651/845651	---M--	200	added ('OK')	image/png	etag:%221950d11e367d51:0%22	https://madiratnam.com/img/logo.png	C:/My%20Web%20Sites/maniratnam/madiratnam.com/img/logo.png	(from https://madiratnam.com/home.html)
16:08:37	803/803	---M--	200	added ('OK')	image/png	etag:%2240cef6b6e267d51:0%22	https://madiratnam.com/images/phone_2.png	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/phone_2.png	(from https://madiratnam.com/home.html)
16:08:38	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:38:35%20GMT	https://madiratnam.com/img/docs.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/img/docs.12.delayed	(from https://madiratnam.com/home.html)
16:08:39	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:38:37%20GMT	https://madiratnam.com/img/bubble.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/img/bubble.13.delayed	(from https://madiratnam.com/home.html)
16:08:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:38:38%20GMT	https://madiratnam.com/img/arrow.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/img/arrow.14.delayed	(from https://madiratnam.com/home.html)
16:08:42	3085/3085	---M-Z	200	added ('OK')	text/html	etag:%223a6cec23c272d51:0%22	https://madiratnam.com/index-2.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/index-2.html	(from https://madiratnam.com/home.html)
16:08:43	45977/45977	---M-Z	200	added ('OK')	text/html	etag:%223fe1ed9e167d51:0%22	https://madiratnam.com/about-us/index.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/about-us/index.html	(from https://madiratnam.com/home.html)
16:08:44	6214/6214	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2026%20Feb%202020%2010:38:41%20GMT	https://madiratnam.com/gold/Gallery.aspx	C:/My%20Web%20Sites/maniratnam/madiratnam.com/gold/Gallery.17.delayed	(from https://madiratnam.com/home.html)
16:08:46	6218/6218	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2026%20Feb%202020%2010:38:42%20GMT	https://madiratnam.com/diamond/dimond.aspx	C:/My%20Web%20Sites/maniratnam/madiratnam.com/diamond/dimond.18.delayed	(from https://madiratnam.com/home.html)
16:08:47	11672/11672	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202020%2010:38:43%20GMT	https://madiratnam.com/Default.aspx	C:/My%20Web%20Sites/maniratnam/madiratnam.com/Default.html	(from https://madiratnam.com/home.html)
16:08:48	53881/53881	---M-Z	200	added ('OK')	text/html	date:Wed,%2026%20Feb%202020%2010:38:45%20GMT	https://madiratnam.com/JoinUs.aspx	C:/My%20Web%20Sites/maniratnam/madiratnam.com/JoinUs.html	(from https://madiratnam.com/home.html)
16:08:49	15586/15586	---M-Z	200	added ('OK')	text/html	etag:%2210353e9e267d51:0%22	https://madiratnam.com/contact-us/index.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/contact-us/index.html	(from https://madiratnam.com/home.html)
16:08:50	4212794/4212794	---M--	200	added ('OK')	audio/mpeg	etag:%22ebcd93b6e367d51:0%22	https://madiratnam.com/3.mp3	C:/My%20Web%20Sites/maniratnam/madiratnam.com/3.mp3	(from https://madiratnam.com/home.html)
16:08:51	121542/121542	---M--	200	added ('OK')	image/png	etag:%22541c6fda4169d51:0%22	https://madiratnam.com/best1_files/new_arrivals.png	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/new_arrivals.png	(from https://madiratnam.com/home.html)
16:08:52	21051/21051	---M--	200	added ('OK')	image/png	etag:%225c4e16d84169d51:0%22	https://madiratnam.com/best1_files/Mamiya_jewellers_Engagement_rings.png	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/Mamiya_jewellers_Engagement_rings.png	(from https://madiratnam.com/home.html)
16:08:53	16293/16293	---M--	200	added ('OK')	image/png	etag:%229c6e48d84169d51:0%22	https://madiratnam.com/best1_files/Mamiya_jewellers_Hoop_Earings.png	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/Mamiya_jewellers_Hoop_Earings.png	(from https://madiratnam.com/home.html)
16:08:54	18754/18754	---M--	200	added ('OK')	image/png	etag:%228c1d45d94169d51:0%22	https://madiratnam.com/best1_files/Mamiya_jewellers_White_Gold.png	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/Mamiya_jewellers_White_Gold.png	(from https://madiratnam.com/home.html)
16:08:56	24024/24024	---M--	200	added ('OK')	image/png	etag:%226759c4d84169d51:0%22	https://madiratnam.com/best1_files/Mamiya_Jewellers_Studs.png	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/Mamiya_Jewellers_Studs.png	(from https://madiratnam.com/home.html)
16:08:57	118784/118784	---M--	200	added ('OK')	image/jpeg	etag:%222c6358f5e267d51:0%22	https://madiratnam.com/img/90.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/img/90.jpg	(from https://madiratnam.com/home.html)
16:08:58	27068/27068	---M--	200	added ('OK')	image/jpeg	etag:%22d422adabe267d51:0%22	https://madiratnam.com/images/logo_imgnb1.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/logo_imgnb1.jpg	(from https://madiratnam.com/home.html)
16:09:00	17767/17767	---M--	200	added ('OK')	image/jpeg	etag:%221be498e267d51:0%22	https://madiratnam.com/images/gililogo.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/gililogo.jpg	(from https://madiratnam.com/home.html)
16:09:01	16187/16187	---M--	200	added ('OK')	image/jpeg	etag:%228bc54dabe267d51:0%22	https://madiratnam.com/images/logo_asmib.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/logo_asmib.jpg	(from https://madiratnam.com/home.html)
16:09:02	28973/28973	---M--	200	added ('OK')	image/jpeg	etag:%2257dbf3bce267d51:0%22	https://madiratnam.com/images/sagini.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/sagini.jpg	(from https://madiratnam.com/home.html)
16:09:03	17573/17573	---M--	200	added ('OK')	image/jpeg	etag:%22b3a9ecb4e267d51:0%22	https://madiratnam.com/images/parib.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/parib.jpg	(from https://madiratnam.com/home.html)
16:09:05	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:02%20GMT	https://madiratnam.com/News.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/News.27.delayed	(from https://madiratnam.com/home.html)
16:09:06	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:03%20GMT	https://madiratnam.com/h.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/h.28.delayed	(from https://madiratnam.com/home.html)
16:09:08	2988/2988	---M--	200	added ('OK')	image/png	etag:%22cce73ed04169d51:0%22	https://madiratnam.com/best1_files/fb_icon.png	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/fb_icon.png	(from https://madiratnam.com/home.html)
16:09:09	3195/3195	---M--	200	added ('OK')	image/png	etag:%229fd8e1cf4169d51:0%22	https://madiratnam.com/best1_files/email_icon.png	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/email_icon.png	(from https://madiratnam.com/home.html)
16:09:11	301482/301482	---MCZ	200	added ('OK')	application/javascript	etag:%22a0435adc4169d51:0%22	https://madiratnam.com/best1_files/site-3.0.75424.0.js	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/site-3.0.75424.0.js	(from https://madiratnam.com/home.html)
16:09:12	13002/13002	---M-Z	200	added ('OK')	application/javascript	etag:%22db529ad74169d51:0%22	https://madiratnam.com/best1_files/landing-3.0.75424.0.js	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/landing-3.0.75424.0.js	(from https://madiratnam.com/home.html)
16:09:13	30087/30087	---M-Z	200	added ('OK')	application/javascript	etag:%2239a7b3d04169d51:0%22	https://madiratnam.com/best1_files/jquery.ceebox.js	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/jquery.ceebox.js	(from https://madiratnam.com/home.html)
16:09:14	85/85	---M-Z	200	added ('OK')	text/css	etag:%227b237adb4169d51:0%22	https://madiratnam.com/best1_files/stylesheet.css	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/stylesheet.css	(from https://madiratnam.com/best1_files/style.css)
16:09:16	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:13%20GMT	https://madiratnam.com/fonts/Oregon-LDO-reg.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/fonts/Oregon-LDO-reg.2f.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:17	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:14%20GMT	https://madiratnam.com/fonts/als-script.regular.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/fonts/als-script.regular.30.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:18	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:15%20GMT	https://madiratnam.com/fonts/Trebuc-Regular.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/fonts/Trebuc-Regular.31.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:19	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:16%20GMT	https://madiratnam.com/fonts/vivaldi.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/fonts/vivaldi.32.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:21	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:18%20GMT	https://madiratnam.com/fonts/KUNSTLER.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/fonts/KUNSTLER.33.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:22	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:20%20GMT	https://madiratnam.com/images/bg/Mamiya_jewellers_Rings_testimonial.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/bg/Mamiya_jewellers_Rings_testimonial.34.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:23	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:21%20GMT	https://madiratnam.com/images/search.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/search.35.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:25	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%229e7e17d44169d51:0%22	https://madiratnam.com/best1_files/images/community.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/images/community.html	(from https://madiratnam.com/best1_files/style.css)
16:09:26	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%2207c64d64169d51:0%22	https://madiratnam.com/best1_files/images/shared.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/images/shared.html	(from https://madiratnam.com/best1_files/style.css)
16:09:27	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%22b95a59d54169d51:0%22	https://madiratnam.com/best1_files/images/product_landing.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/images/product_landing.html	(from https://madiratnam.com/best1_files/style.css)
16:09:28	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%222dfb18d54169d51:0%22	https://madiratnam.com/best1_files/images/logo.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/images/logo.html	(from https://madiratnam.com/best1_files/style.css)
16:09:30	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:27%20GMT	https://madiratnam.com/content/images/DeBeers_ADIF_new_196.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/content/images/DeBeers_ADIF_new_196.3a.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:31	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:28%20GMT	https://madiratnam.com/images/head_border.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/head_border.3b.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:32	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:29%20GMT	https://madiratnam.com/img/preloader.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/img/preloader.3c.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:34	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:30%20GMT	https://madiratnam.com/img/cursors/grab.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/img/cursors/grab.3d.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:35	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:32%20GMT	https://madiratnam.com/img/cursors/grab-2.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/img/cursors/grab-2.3e.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:36	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:34%20GMT	https://madiratnam.com/img/cursors/grabbing.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/img/cursors/grabbing.3f.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:38	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:35%20GMT	https://madiratnam.com/img/cursors/grabbing-2.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/img/cursors/grabbing-2.40.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:39	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:36%20GMT	https://madiratnam.com/images/left_arrow.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/left_arrow.41.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:40	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:38%20GMT	https://madiratnam.com/images/right_arrow.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/right_arrow.42.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:41	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:39%20GMT	https://madiratnam.com/images/right-arw.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/right-arw.43.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:43	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:40%20GMT	https://madiratnam.com/images/left-arw.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/left-arw.44.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:44	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:42%20GMT	https://madiratnam.com/images/portfolio-prev.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/portfolio-prev.45.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:45	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:43%20GMT	https://madiratnam.com/images/portfolio-next.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/portfolio-next.46.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:46	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:44%20GMT	https://madiratnam.com/images/mamiya_white_bg.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/mamiya_white_bg.47.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:48	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:45%20GMT	https://madiratnam.com/images/cee-close-btn.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/cee-close-btn.48.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:51	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:48%20GMT	https://madiratnam.com/images/cee-next-btn.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/cee-next-btn.49.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:53	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:50%20GMT	https://madiratnam.com/images/cee-prev-btn.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/cee-prev-btn.4a.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:54	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:51%20GMT	https://madiratnam.com/images/cee-next-btn-2.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/cee-next-btn-2.4b.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:55	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:53%20GMT	https://madiratnam.com/images/cee-prev-btn-2.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/cee-prev-btn-2.4c.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:57	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:39:54%20GMT	https://madiratnam.com/images/loader.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/images/loader.4d.delayed	(from https://madiratnam.com/best1_files/style.css)
16:09:58	185119/185119	---M--	200	added ('OK')	image/jpeg	etag:%225f881abbe367d51:0%22	https://madiratnam.com/slider/a.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/slider/a.jpg	(from https://madiratnam.com/best1_files/style.css)
16:10:01	409657/409657	---M--	200	added ('OK')	image/jpeg	etag:%22bce679bbe367d51:0%22	https://madiratnam.com/slider/b.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/slider/b.jpg	(from https://madiratnam.com/best1_files/style.css)
16:10:01	161618/161618	---M--	200	added ('OK')	image/jpeg	etag:%222f98dbbe367d51:0%22	https://madiratnam.com/slider/c.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/slider/c.jpg	(from https://madiratnam.com/best1_files/style.css)
16:10:02	221235/221235	---M--	200	added ('OK')	image/jpeg	etag:%22dc8d63bce367d51:0%22	https://madiratnam.com/slider/d.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/slider/d.jpg	(from https://madiratnam.com/best1_files/style.css)
16:10:06	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:40:03%20GMT	https://madiratnam.com/fonts/Futura-Bk-BT.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/fonts/Futura-Bk-BT.55.delayed	(from https://madiratnam.com/best1_files/menu.css)
16:10:07	646785/646785	---M--	200	added ('OK')	image/jpeg	etag:%2288bc59bfe367d51:0%22	https://madiratnam.com/slider/f.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/slider/f.jpg	(from https://madiratnam.com/best1_files/style.css)
16:10:08	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Feb%202020%2010:40:05%20GMT	https://madiratnam.com/fonts/nyala.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/fonts/nyala.56.delayed	(from https://madiratnam.com/best1_files/menu.css)
16:10:08	1190119/1190119	---M--	200	added ('OK')	image/jpeg	etag:%22486181c0e367d51:0%22	https://madiratnam.com/slider/e.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/slider/e.jpg	(from https://madiratnam.com/best1_files/style.css)
16:10:08	747674/747674	---M--	200	added ('OK')	image/jpeg	etag:%22fc5111c0e367d51:0%22	https://madiratnam.com/slider/g.jpg	C:/My%20Web%20Sites/maniratnam/madiratnam.com/slider/g.jpg	(from https://madiratnam.com/best1_files/style.css)
16:10:09	1245/1245	---M-Z	200	added ('OK')	text/html	etag:%227525e2d44169d51:0%22	https://madiratnam.com/best1_files/images/loader-snake-eeeeee-b6b6b6.html	C:/My%20Web%20Sites/maniratnam/madiratnam.com/best1_files/images/loader-snake-eeeeee-b6b6b6.html	(from https://madiratnam.com/best1_files/menu.css)
